id,name,code,sku,base_price,fob,brand_name,last_importation_date,category_name,ean13
2913,Conservadora 26 litros MOR color rojo,25108172,MR1CNS0006,15,8.21,Mor,"5 nov 2021, 21:00:00",Conservadoras Plásticas,null
4204,Combo conservadora de 6 litros MOR - 12 unidades CCMR01,CCMR01,,70.8,41.04,Mor,"31 dic 2020, 21:00:00",Conservadoras Plásticas,null
5875,Combo conservadora 34 litros MOR - 20 unidades,CCMR07,,366,197.4,Mor,"5 nov 2021, 21:00:00",Conservadoras Plásticas,null
3773,Conservadora 34 litros MOR color berenjena,25108166,MR1CNS0012,18.3,9.87,Mor,"4 oct 2023, 0:48:00",Conservadoras Plásticas,null
4877,Conservadora de 6 litros MOR color verde vida,25108207,MR1CNS0019,6.55,3.88,Mor,"5 nov 2021, 21:00:00",Conservadoras Plásticas,null
4889,Combo conservadora 34 litros MOR - 18 unidades,CCMR06,,309.6,177.71,Mor,"16 jul 2021, 21:00:00",Conservadoras Plásticas,null
4875,Conservadora de 6 litros MOR color azul paz,25108206,MR1CNS0018,6.55,3.88,Mor,"5 nov 2021, 21:00:00",Conservadoras Plásticas,null
7419,Conservadora 34 litros Gemplast color durazno,1040DU,GE1CNS0003,20.85,16.38,Gemplast,"31 ago 2024, 17:00:00",Conservadoras Plásticas,null
3772,Conservadora 34 litros MOR color amarilla,25108165,MR1CNS0011,16.6,8.59,Mor,"31 dic 2020, 21:00:00",Conservadoras Plásticas,null
3774,Conservadora 34 litros MOR color verde oscuro,25108168,MR1CNS0013,18.3,9.87,Mor,"5 nov 2021, 21:00:00",Conservadoras Plásticas,null
7424,Conservadora 15 litros Gemplast color aguamarina,1035AG,GE1CNS0005,14.9,11.9,Gemplast,"31 ago 2024, 17:00:00",Conservadoras Plásticas,null
2911,Conservadora de 6 litros MOR color gris-verde,25108205,MR1CNS0004,6.55,3.88,Mor,"5 nov 2021, 21:00:00",Conservadoras Plásticas,null
4886,Conservadora 34 litros MOR color gris con verde,25108240,MR1CNS0022,18.3,9.87,Mor,"5 nov 2021, 21:00:00",Conservadoras Plásticas,null
7425,Conservadora 15 litros Gemplast color durazno,1035DU,GE1CNS0006,14.9,11.9,Gemplast,"31 ago 2024, 17:00:00",Conservadoras Plásticas,null
2917,Conservadora 34 litros MOR color verde,25108164,MR1CNS0010,16.6,8.59,Mor,"31 dic 2020, 21:00:00",Conservadoras Plásticas,null
7417,Conservadora 34 litros Gemplast color azul,1040AZ,GE1CNS0002,20.85,16.38,Gemplast,"14 jul 2023, 21:00:00",Conservadoras Plásticas,null
4884,Conservadora 34 litros MOR color gris con azul,25108170,MR1CNS0021,18.3,9.87,Mor,"5 nov 2021, 21:00:00",Conservadoras Plásticas,null
4887,Conservadora 34 litros MOR color azul paz,25108241,MR1CNS0023,18.3,9.87,Mor,"5 nov 2021, 21:00:00",Conservadoras Plásticas,null
7421,Conservadora 34 litros Gemplast color rojo,1040RO,GE1CNS0004,20.85,16.38,Gemplast,"31 ago 2024, 17:00:00",Conservadoras Plásticas,null
7428,Conservadora 15 litros Gemplast color rojo,1035RO,GE1CNS0007,14.9,11.9,Gemplast,"31 ago 2024, 17:00:00",Conservadoras Plásticas,null
2915,Conservadora 34 litros MOR color rojo,25108162,MR1CNS0008,20.048,9.46,Mor,"20 jun 2025, 21:00:00",Conservadoras Plásticas,null
4216,Combo conservadora 34 litros MOR - 14 unidades,CCMR03,,232.4,120.26,Mor,"31 dic 2020, 21:00:00",Conservadoras Plásticas,null
7431,Conservadora 15 litros Gemplast color verde menta,1035VM,,13.95,11.1,Gemplast,"31 ago 2024, 17:00:00",Conservadoras Plásticas,null
2910,Conservadora de 6 litros MOR color gris-azul,25108204,MR1CNS0003,6.55,3.88,Mor,"5 nov 2021, 21:00:00",Conservadoras Plásticas,null
2912,Conservadora 26 litros MOR color azul,25108171,MR1CNS0005,15,8.21,Mor,"5 nov 2021, 21:00:00",Conservadoras Plásticas,null
9225,Conservadora 15 litros Gemplast color azul,1035AZ,GE1CNS0008,14.9,11.9,Gemplast,"14 jul 2023, 21:00:00",Conservadoras Plásticas,null
2908,Conservadora de 6 litros MOR color azul,25108201,MR1CNS0001,7.049,3.8,Mor,"20 jun 2025, 21:00:00",Conservadoras Plásticas,null
10825,Conservadora eléctrica frío-calor con ruedas 28 L,CW-29A,KU1CNS0009,92.0018,47.27,Kushiro,"16 feb 2024, 21:00:00",Conservadoras Eléctricas,null
1399,Conservadora eléctrica frío-calor capacidad 24 L,CW-24C,KU1CNS0002,58.1985,27.36,Kushiro,"14 mar 2025, 21:00:00",Conservadoras Eléctricas,null
9233,Conservadora eléctrica 108A frío-calor capacidad 8 L,CE-08A,KU1CNS0006,48.68,20.03,Kushiro,"2 jun 2023, 21:00:00",Conservadoras Eléctricas,null
1400,"Conservadora eléctrica frío-calor capacidad 7,5 L",CW-08A,KU1CNS0004,36.3,20.86,Kushiro,"26 feb 2021, 21:00:00",Conservadoras Eléctricas,null
10826,Conservadora eléctrica frío-calor con ruedas 33 L,CE-33A,KU1CNS0010,103.6508,45.7,Kushiro,"21 jun 2024, 21:00:00",Conservadoras Eléctricas,null
1398,Conservadora eléctrica frío-calor capacidad 32 L,CW-32A,KU1CNS0003,71.0011,32.42,Kushiro,"26 ene 2026, 13:20:00",Conservadoras Eléctricas,null
5690,Conservadora eléctrica frío-calor capacidad 8 L,CE-08L,KU1CNS0005,48.68,20.03,Kushiro,"13 ene 2023, 21:00:00",Conservadoras Eléctricas,null
13383,Combo conservadoras MOR - 64 unidades,FCCC-2MOR,,839.2,387.35,Mor,"20 jun 2025, 21:00:00",Conservadoras,null
11839,Conservadora de 18 litros MOR color rojo,25108182,MR1CNS0028,11.6958,5.89,Mor,"20 jun 2025, 21:00:00",Conservadoras,null
11830,Conservadoras MOR combo por 24 unidades,FCCC-1MOR,,647.1,276.72,Mor,"19 jul 2024, 21:00:00",Conservadoras,null
12005,Conservadora 42 litros MOR color negro,25108220,MR1CNS0034,55.7962,30.2,Mor,"16 ago 2024, 21:00:00",Conservadoras,null
11838,Conservadora de 12 litros MOR color azul,25108211,MR1CNS0027,9.7498,5.06,Mor,"20 jun 2025, 21:00:00",Conservadoras,null
11840,Conservadora de 18 litros MOR color azul,25108181,MR1CNS0029,11.6958,5.89,Mor,"20 jun 2025, 21:00:00",Conservadoras,null
11837,Conservadora de 12 litros MOR color rojo,25108212,MR1CNS0026,9.7498,5.06,Mor,"20 jun 2025, 21:00:00",Conservadoras,null
2894,Cono vial plegable naranja de 70 cm,B70-PP,KU1CON0005,11.5,4.56,Kushiro,"24 ago 2024, 17:00:00",Conos Plegables,null
2893,Cono vial plegable naranja de 45 cm,B45-PP,KU1CON0004,7.5,2.99,Kushiro,"15 sept 2023, 21:00:00",Conos Plegables,null
1373,Cono Vial Naranja Flexible PVC,CV-50,KU1CON0001,2,1,Kushiro,"31 ago 2017, 22:00:00",Conos,null
1590,Cono vial naranja de 45 cm,CV-45,KU1CON0003,5.3,2.34,Kushiro,"10 ago 2024, 17:00:00",Conos,null
1374,Cono vial naranja de 70 cm,CV-70,KU1CON0002,9.5,4.02,Kushiro,"10 ago 2024, 17:00:00",Conos,null
13571,Kit 5 piezas para compresor DPCK-KIT7,DPCK-KIT7,MI1KPC0003,8.25,4.24,Miyawa,"11 jul 2025, 21:00:00",Compresores de Aire,null
12437,Compresor naftero 100 L,K100-N,,388,186.27,Kushiro,"29 nov 2024, 21:00:00",Compresores de Aire,null
1314,Compresor 100 litros,K100-2.5,KU1COM0001,232,90.55,Kushiro,"17 jun 2024, 21:00:00",Compresores de Aire,null
4776,Compresor sin aceite 50 litros,CSI-50L2,KU1COM0016,225,119,Kushiro,"10 ago 2024, 17:00:00",Compresores de Aire,null
4775,Compresor sin aceite 24 litros,CSI-24L1,KU1COM0015,123,64.12,Kushiro,"10 ago 2024, 17:00:00",Compresores de Aire,null
12494,"Compresor 90 L de 1,5 HP",K40-1.5A,,189,81.77,Miyawa,"20 dic 2024, 21:30:00",Compresores de Aire,null
12497,"Compresor 90 L de 1,5 HP con kit de 3 piezas",K40-1.5B,,192,85.9,Miyawa,"20 dic 2024, 21:30:00",Compresores de Aire,null
1480,Compresor bicilíndrico 100 litros,K100-4B,KU1COM0003,271,111.3,Kushiro,"5 oct 2024, 17:00:00",Compresores de Aire,null
12436,Compresor trifásico 300 litros K300-2,K300-2,,890,407.96,Kushiro,"29 nov 2024, 21:00:00",Compresores de Aire,null
4,Compresor 25 litros,K25,KU1COM0006,116,51,Kushiro,"17 jun 2024, 21:00:00",Compresores de Aire,null
11842,Compresor sin aceite 24 litros - 900 W,K249-B,MI1COM0010,91,47.1,Miyawa,"1 ago 2025, 21:00:00",Compresores de Aire,null
13570,Kit 20 piezas para compresor DPCK-KIT6,DPCK-KIT6,MI1KPC0002,8.9,4.13,Miyawa,"28 jul 2025, 17:20:00",Compresores de Aire,null
13572,Manguera espiralada para compresor de 5 m,DMCI-005M,MI1KPC0004,1.4,0.65,Miyawa,"28 jul 2025, 17:20:00",Compresores de Aire,null
3336,Compresor 20 L,20LM,KU1COM0012,98,52.38,Kushiro,"16 mar 2024, 1:00:00",Compresores de Aire,null
12439,Cabezal de compresor para K500,DCAI-0003,,165,89.29,Kushiro,"29 nov 2024, 21:00:00",Compresores de Aire,null
12438,"Cabezal de compresor para K100-3, K150, K200 y K100-N",DCAI-0001,,75,41.57,Kushiro,"29 nov 2024, 21:00:00",Compresores de Aire,null
11843,Compresor sin aceite 50 litros - 1500 W,K100-2B,MI1COM0011,140,64,Miyawa,"23 ago 2024, 21:00:00",Compresores de Aire,null
3340,Compresor 45 L,45LM,KU1COM0013,122,61.5,Kushiro,"17 jun 2024, 21:00:00",Compresores de Aire,null
763,Compresor 150 litros,K150,KU1COM0004,452,219,Kushiro,"29 nov 2024, 21:00:00",Compresores de Aire,null
762,Compresor a correa 100 litros,K100-3,KU1COM0002,390,193.57,Kushiro,"29 nov 2024, 21:00:00",Compresores de Aire,null
3343,Compresor 90 L,90LM,KU1COM0014,368,185.14,Kushiro,"7 oct 2023, 1:00:00",Compresores de Aire,null
6959,Compresor 50 litros con accesorios,K50-2.5A,KU1COM0018,160,68.7,Kushiro,"17 jun 2024, 21:00:00",Compresores de Aire,null
10870,"Compresor 45 L de 1,5 HP",K25-1.5A,MI1COM0009,102,50,Miyawa,"20 dic 2024, 21:30:00",Compresores de Aire,null
10869,"Compresor 24 L de 1,2 HP",K24-9A,MI1COM0008,76.9996,41,Miyawa,"20 dic 2024, 21:30:00",Compresores de Aire,null
712,Compresor 50 litros,K50,KU1COM0009,140.4,64.66,Kushiro,"7 oct 2023, 1:00:00",Compresores de Aire,null
14281,Compresor de aire silencioso 50 L – 120 L/min,20LMA,,104.6968,53.97,Miyawa,"13 feb 2026, 20:00:00",Compresores de Aire,null
1482,Compresor trifásico 500 litros,K500,KU1COM0008,1225,563.65,Kushiro,"29 nov 2024, 21:00:00",Compresores de Aire,null
14279,Compresor de aire silencioso 24 L – 80 L/min,K12-1A,,80.2511,44.17,Miyawa,"13 feb 2026, 20:00:00",Compresores de Aire,null
12495,"Compresor 24 L de 1,2 HP con kit de 3 piezas",K24-9C,MI1COM0013,80.66,44.45,Miyawa,"9 ene 2026, 21:00:00",Compresores de Aire,null
764,Compresor 200 litros,K200,KU1COM0005,515,236.57,Kushiro,"29 nov 2024, 21:00:00",Compresores de Aire,null
1481,Compresor trifásico 300 litros,K300,KU1COM0007,1123,484.76,Kushiro,"10 ago 2024, 17:00:00",Compresores de Aire,null
12496,"Compresor 45 L de 1,5 HP con kit de 3 piezas",K40-1.5C,MI1COM0014,101.93,53.32,Miyawa,"9 ene 2026, 21:00:00",Compresores de Aire,null
13973,Compresor trifásico a correa 500 L,DCTI-500L,BR1COM0006,1077.0017,464.94,Barovo,"28 nov 2025, 21:00:00",Compresores,null
13969,Compresor monofásico a correa 100 L,K100-3A,BR1COM0002,354.0023,169.47,Barovo,"18 dic 2025, 18:45:00",Compresores,null
13965,Compresor trifásico a correa 300 L,DCTI-300L,BR1COM0005,826.0012,365.87,Barovo,"28 nov 2025, 21:00:00",Compresores,null
13970,Compresor monofásico a correa 150 L,K150-3A,BR1COM0003,413.0048,193.05,Barovo,"18 dic 2025, 18:45:00",Compresores,null
13966,Compresor naftero a correa 100 L,DCNI-100L,BR1COM0001,394.5,186.27,Barovo,"18 dic 2025, 18:45:00",Compresores,null
13971,Compresor monofásico a correa 200 L,K200-3A,BR1COM0004,470.9013,208.52,Barovo,"18 dic 2025, 18:45:00",Compresores,null
5510,Bandeja con soporte para notebook,OFI002,VN1SOP0001,23.7,11.18,Vonne,"19 oct 2023, 17:48:00",Complementos para Oficinas,null
5509,Soporte lumbar ergonómico para silla,OFI001,VN1OFI0001,2.1,0.99,Vonne,"7 feb 2023, 13:15:00",Complementos para Oficinas,null
6619,"Válvula de retención vástago de ABS 1 1/2""",BVRI-0112,GA1ACS00150,9.85,5.7,Gloa,"12 ene 2024, 21:00:00",Complementos de Baño,null
6621,"Válvula de retención vástago de ABS 2""",BVRI-0002,GA1ACS00151,15.05,8.67,Gloa,"12 ene 2024, 21:00:00",Complementos de Baño,null
6618,"Válvula de retención vástago de ABS 1 1/4""",BVRI-0114,GA1ACS00149,6.8,3.92,Gloa,"12 ene 2024, 21:00:00",Complementos de Baño,null
2618,Columna de ducha blanca 2 jets,CDCJ-AL2,GA1GRF0033,148,66,Gloa,"10 jun 2024, 21:00:00",Columnas de ducha,null
12656,Ducha multifuncional smart negra,BCDI-CDIN,GA1GRF00141,45,20.28,Gloa,"10 feb 2026, 13:27:00",Columnas de ducha,null
12045,Columna de ducha Klara,BCDI-CDKL,GA1CDD0007,112,44.21,Gloa,"20 sept 2024, 21:00:00",Columnas de ducha,null
12043,Columna de ducha Torne,BCDI-CDTO,GA1CDD0006,94,30.95,Gloa,"20 sept 2024, 21:00:00",Columnas de ducha,null
12655,Ducha multifuncional smart gris,BCDI-CDIG,GA1GRF00140,45,19.58,Gloa,"10 feb 2026, 13:27:00",Columnas de ducha,null
2616,Columna de ducha acero 3 jets,CDCJ-SS2,GA1GRF0031,146,62.22,Gloa,"15 abr 2024, 21:00:00",Columnas de ducha,null
2615,Columna de ducha acero 1 jet,CDCJ-SS1,GA1GRF0030,145,59.24,Gloa,"10 jun 2024, 21:00:00",Columnas de ducha,null
2561,Columna de ducha metálica Línea Amur,CDSJM01,GA1GRF0028,73,48,Gloa,"24 sept 2019, 18:00:00",Columnas de ducha,null
12046,Columna de ducha Kalix,BCDI-CDKA,GA1CDD0008,120,45.39,Gloa,"20 sept 2024, 21:00:00",Columnas de ducha,null
2614,Columna de ducha PVC con 6 jets,CDCJP,GA1GRF0029,121,47.61,Gloa,"12 oct 2024, 17:00:00",Columnas de ducha,null
2617,Columna de ducha negra 3 jets,CDCJ-AL1,GA1GRF0032,139,61.28,Gloa,"12 oct 2024, 17:00:00",Columnas de ducha,null
10801,Columna de ducha Neiva,BCDI-NEI1,GA1ACB00193,155.0014,70.04,Gloa,"16 feb 2024, 21:00:00",Columnas de ducha,null
10802,Combo columna de ducha - 15 unidades,CCDC-3MCU,,1859.9991,905.15,Gloa,"16 feb 2024, 21:00:00",Columnas de ducha,null
10799,Columna de ducha Volga,BCDI-VOL1,GA1ACB00191,104.9993,53.57,Gloa,"16 feb 2024, 21:00:00",Columnas de ducha,null
10800,Columna de ducha Arade,BCDI-ARA1,GA1ACB00192,111.9999,57.42,Gloa,"16 feb 2024, 21:00:00",Columnas de ducha,null
12654,Combos duchas inteligentes - 96 unidades,BCDC-CDI2,,3744,6228,Gloa,"3 ene 2025, 21:00:00",Columnas de ducha,null
8776,Combo columnas de ducha - 25 unidades,CCDC-5MCU,,3495,1481.75,Gloa,"17 mar 2023, 21:00:00",Columnas de ducha,null
6669,Lavatorio de 3 agujeros con pedestal línea Darling,BLPI-LP3D,GA1LVT0005,59,21.06,Gloa,"15 abr 2022, 21:00:00",Columnas Lavatorios,null
6670,Lavatorio de 1 agujero con pedestal línea Darling,BLPI-LP1D,GA1LVT0006,59,21.06,Gloa,"15 abr 2022, 21:00:00",Columnas Lavatorios,null
2470,Columna y Lavatorio de Loza para Griferia Monocomando,CL1A0100201,GA1LVT0001,21,10,Gloa,"27 ago 2019, 15:00:00",Columnas Lavatorios,null
2471,Columna y Lavatorio de Loza para Griferia Bimando,CL3A0100201,GA1LVT0002,21,10,Gloa,"27 ago 2019, 15:00:00",Columnas Lavatorios,null
1928,Colector solar de 20 tubos,COLS20C,KU1CLS0002,360,209.21,Kushiro,"14 ago 2020, 21:00:00",Colectores solares,null
1931,"Colector Solar 15 tubos+estructura, controlador, resistencia",COLS15CAS,KU1CLS0003,380,246.31,Kushiro,"15 ago 2018, 20:15:00",Colectores solares,null
1932,Colector solar de 20 tubos con accesorios,COLS20CAS,KU1CLS0004,469,279.61,Kushiro,"14 ago 2020, 21:00:00",Colectores solares,null
1927,Colector solar de 15 tubos,COLS15C,KU1CLS0001,285,166.36,Kushiro,"14 ago 2020, 21:00:00",Colectores solares,null
4418,Colchoneta enrollable roja (MAT),FMATR,ME1CNT0004,6.99,3.11,MEISO,"19 feb 2021, 21:00:00",Colchonetas de Ejercitación,null
3054,Colchoneta enrollable negra (MAT),MATV,VN1CNT0001,7.45,2.95,MEISO,"7 oct 2024, 21:03:00",Colchonetas de Ejercitación,null
4417,Colchoneta enrollable azul (MAT),FMATA,ME1CNT0003,6.99,3.11,MEISO,"19 feb 2021, 21:00:00",Colchonetas de Ejercitación,null
4422,Colchoneta enrollable verde (MAT),FMATVER,ME1CNT0005,6.99,3.11,MEISO,"19 feb 2021, 21:00:00",Colchonetas de Ejercitación,null
4622,Colchoneta autoinflable con soporte,CA-S01,KU1CNT0004,17.604,8.47,Kushiro,"30 may 2025, 21:00:00",Colchonetas de Camping,null
14219,Colchoneta inflable de pie ultraliviana con almohada,FCII-ULAL,,18.5509,9.9,Kushiro,"27 ene 2026, 12:26:00",Colchonetas de Camping,null
14218,Colchoneta autoinflable con almohada,FCAI-AL01,,10.5459,5,Kushiro,"27 ene 2026, 12:26:00",Colchonetas de Camping,null
2739,Colchoneta autoinflable,CA01,KU1CNT0001,14.3493,6.86,Kushiro,"24 ene 2025, 21:00:00",Colchonetas de Camping,null
4621,Colchoneta autoinflable con almohada CA-AL01,CA-AL01,KU1CNT0003,33.647,13.92,Kushiro,"28 jun 2024, 21:00:00",Colchonetas de Camping,null
4624,Colchoneta inflable camping,CI-5CM01,KU1CNT0005,20.6527,10.95,Kushiro,"24 ene 2025, 21:00:00",Colchonetas de Camping,null
5881,Colchón inflable king con inflador incorporado MOR LIFE,009073,MR1CHN0003,39.0513,20.08,Mor life,"13 jun 2025, 21:00:00",Colchones Inflables,null
3380,Set de colchón inflable doble + almohadas + inflador manual,SKC2PI,KU1CHN0002,14.3,7.86,Kushiro,"6 nov 2020, 21:00:00",Colchones Inflables,null
5343,Colchón inflable individual inflador incorporado MOR LIFE,009071,MR1CHN0001,18.3536,9.38,Mor life,"13 jun 2025, 21:00:00",Colchones Inflables,null
5366,Colchón inflable doble inflador incorporado MOR LIFE,009072,MR1CHN0002,28.1528,14.43,Mor life,"13 jun 2025, 21:00:00",Colchones Inflables,null
3871,Colchón inflable eléctrico 2 1/2 plazas,CIEK02,KU1CHN0004,35,19.66,Kushiro,"6 nov 2020, 21:00:00",Colchones Inflables,null
3870,Colchón inflable eléctrico 1 1/2 plaza,CIEK01,KU1CHN0003,26,15.22,Kushiro,"6 nov 2020, 21:00:00",Colchones Inflables,null
3378,Colchón inflable individual,CIK1P,KU1CHN0001,7.3,4.34,Kushiro,"6 nov 2020, 21:00:00",Colchones Inflables,null
4135,Conjunto Kavanag metal pillow 200 cm × 160 cm,MET160CS,KV1CHN0011,383,320.27,Kavanag,"11 dic 2020, 21:00:00",Colchones,null
4141,Colchón Kavanag glamour 190 cm × 140 cm,GLA140,KV1CHN0014,190,159.48,Kavanag,"11 dic 2020, 21:00:00",Colchones,null
4124,Conjunto Kavanag body sleep 190 cm × 80 cm,BOD80CS,KV1CHN0005,149,123.45,Kavanag,"11 dic 2020, 21:00:00",Colchones,null
4123,Colchón Kavanag body sleep 190 cm × 140 cm,BOD140,KV1CHN0004,160,135.14,Kavanag,"11 dic 2020, 21:00:00",Colchones,null
4133,Conjunto Kavanag metal pillow 190 cm × 140 cm,MET140CS,KV1CHN0010,296,246.36,Kavanag,"11 dic 2020, 21:00:00",Colchones,null
4120,Colchón Kavanag fantasía 190 cm × 80 cm,FANT80,KV1CHN0001,71.5,59.83,Kavanag,"11 dic 2020, 21:00:00",Colchones,null
4121,Colchón Kavanag body sleep 190 cm × 80 cm,BOD80,KV1CHN0002,94,79.1,Kavanag,"11 dic 2020, 21:00:00",Colchones,null
4127,Conjunto Kavanag body sleep 190 cm × 140 cm,BOD140CS,KV1CHN0007,239,197.5,Kavanag,"11 dic 2020, 21:00:00",Colchones,null
4137,Conjunto Kavanag point 190 cm × 80 cm,POI80CS,KV1CHN0012,119,96.73,Kavanag,"11 dic 2020, 21:00:00",Colchones,null
4138,Conjunto Kavanag glamour 190 cm × 140 cm,GLA140CS,KV1CHN0016,275,227.58,Kavanag,"11 dic 2020, 21:00:00",Colchones,null
4125,Conjunto Kavanag body sleep 190 cm × 100 cm,BOD100CS,KV1CHN0006,182,150.28,Kavanag,"11 dic 2020, 21:00:00",Colchones,null
4140,Conjunto Kavanag glamour 200 cm × 160 cm,GLA160CS,KV1CHN0017,335,299.19,Kavanag,"11 dic 2020, 21:00:00",Colchones,null
4129,Colchón Kavanag metal pillow 190 cm × 140 cm,MET140,KV1CHN0008,212,178.26,Kavanag,"11 dic 2020, 21:00:00",Colchones,null
4131,Colchón Kavanag metal pillow 200 cm × 160 cm,MET160,KV1CHN0009,253,213.19,Kavanag,"11 dic 2020, 21:00:00",Colchones,null
4122,Colchón Kavanag body sleep 190 cm × 100 cm,BOD100,KV1CHN0003,117,98.37,Kavanag,"11 dic 2020, 21:00:00",Colchones,null
4134,Colchón Kavanag glamour 200 cm × 160 cm,GLA160,KV1CHN0015,229,192.11,Kavanag,"11 dic 2020, 21:00:00",Colchones,null
4139,Conjunto Kavanag point 190 cm × 140 cm,POI140CS,KV1CHN0013,189,151.14,Kavanag,"11 dic 2020, 21:00:00",Colchones,null
3524,Colador de silicona 24 cm con asas,CCN022,VN1VJL0003,0.95,0.53,Vonne,"3 sept 2020, 22:00:00",Coladores,null
3526,Colador de silicona 29 cm con asas,CCN023,VN1VJL0004,1.25,0.66,Vonne,"3 sept 2020, 22:00:00",Coladores,null
8100,Colador para olla foca,8517,FA1UTC0005,1.7,1.39,Facila,"24 mar 2023, 21:00:00",Coladores,null
8587,Mesada de cocina MS 120 × 60 gris claro,MM516,DT1MSD0002,77,63.94,Durafort,"19 may 2023, 21:00:00",Cocina,null
8585,Mesada de cocina MS 120 × 60 negra,MM518,DT1MSD0001,77,63.94,Durafort,"19 may 2023, 21:00:00",Cocina,null
8595,Mesada de cocina MS 160 × 60 negra,MM528,DT1MSD0006,102.5,85.81,Durafort,"4 oct 2023, 0:48:00",Cocina,null
8604,Mesada acero inoxidable 160 cm,31626485,RI1MSD0011,146.65,122.07,Ricchezze,"15 dic 2023, 21:00:00",Cocina,null
8606,Combo muebles de cocina - 22 unidades,CMCC-2CUN,,2006.75,1662.88,Ricchezze,"15 dic 2023, 21:00:00",Cocina,null
8603,Mesada acero inoxidable 140 cm,31626385,RI1MSD0010,134.3,111.98,Ricchezze,"15 dic 2023, 21:00:00",Cocina,null
8591,Mesada de cocina MS 140 × 60 negra,MM523,DT1MSD0004,89,73.96,Durafort,"4 oct 2023, 0:48:00",Cocina,null
8589,Mesada de cocina MS 140 × 60 gris claro,MM521,DT1MSD0003,89,73.96,Durafort,"19 may 2023, 21:00:00",Cocina,null
8593,Mesada de cocina MS 160 × 60 gris claro,MM526,DT1MSD0005,102.5,85.81,Durafort,"4 oct 2023, 0:48:00",Cocina,null
8602,Mesada acero inoxidable 120 cm,31626285,RI1MSD0009,119.65,99.91,Ricchezze,"15 dic 2023, 21:00:00",Cocina,null
4272,Coche de paseo para bebé,BBCOI-001,VN1CDB0001,146,60.31,Vonne,"22 dic 2023, 21:00:00",Coches de Bebé,null
4273,Coche de bebé tipo paragüitas,BBCOI-002,VN1CDB0002,37.4,19.5,Vonne,"23 ago 2022, 16:20:00",Coches de Bebé,null
4860,"Pava silbadora de acero 2,5 l",CCN091,VN1PVA0002,10.9,4.47,Vonne,"28 sept 2024, 17:00:00",Cocción de acero,null
4858,"Pava silbadora de acero 1,5 l",CCN090,VN1PVA0001,7.9,3.5,Vonne,"21 abr 2023, 21:00:00",Cocción de acero,null
4861,Set de cacerola con colador de acero inoxidable 20 cm,CCN093,VN1RCC0018,32.98,17.41,Vonne,"16 abr 2021, 21:00:00",Cocción de acero,null
4859,Set de cocción de acero inoxidable de 4 piezas,CCN092,VN1RCC0017,52.0026,23.29,Vonne,"14 feb 2025, 21:00:00",Cocción de acero,null
4056,Olla de hierro esmaltado rojo 26 cm,CCN055,VN1RCC0008,28.9987,15.51,Vonne,"9 may 2025, 21:00:00",Cocción de Hierro Fundido,null
4068,Asadera de hierro esmaltado rojo 30 cm,CCN061,VN1RCC0014,18.2994,9.99,Vonne,"9 may 2025, 21:00:00",Cocción de Hierro Fundido,null
4077,Combo cocción de hierro fundido esmaltado azul - 16 unidades,CCN065,,295.2,168.12,Vonne,"20 ago 2021, 21:00:00",Cocción de Hierro Fundido,null
6169,Asadera de hierro esmaltado rojo 33 cm,CHFI-AR33,VN1RCC0020,30,12.35,Vonne,"15 abr 2024, 21:00:00",Cocción de Hierro Fundido,null
6172,Combo cocción de hierro fundido esmaltado azul - 14 unidades,CHFC-AZ14,,323.6,159.44,Vonne,"21 ene 2022, 21:00:00",Cocción de Hierro Fundido,null
4058,Olla de hierro esmaltado azul 26 cm,CCN056,VN1RCC0009,37.3,16.18,Vonne,"15 abr 2024, 21:00:00",Cocción de Hierro Fundido,null
6171,Combo cocción de hierro fundido esmaltado rojo - 14 unidades,CHFC-RO14,,323.6,159.44,Vonne,"21 ene 2022, 21:00:00",Cocción de Hierro Fundido,null
4071,Plancha y grill doble de hierro 43 cm,CCN063,VN1RCC0016,13.8973,6.96,Vonne,"23 may 2025, 21:00:00",Cocción de Hierro Fundido,null
6165,Olla sartén 2 en 1 de hierro 26 cm,CHFI-OS26,VN1RCC0019,20.4952,9.99,Vonne,"23 may 2025, 21:00:00",Cocción de Hierro Fundido,null
4062,Olla oval de hierro esmaltado azul 30 cm,CCN058,VN1RCC0011,37.3,16.42,Vonne,"15 abr 2024, 21:00:00",Cocción de Hierro Fundido,null
4076,Combo cocción de hierro fundido esmaltado rojo - 16 unidades,CCN064,,295.2,168.12,Vonne,"20 ago 2021, 21:00:00",Cocción de Hierro Fundido,null
4066,Sartén de hierro esmaltado azul 25 cm,CCN060,VN1RCC0013,15.7,6.32,Vonne,"7 sept 2024, 17:00:00",Cocción de Hierro Fundido,null
4064,Sartén de hierro esmaltado rojo 25 cm,CCN059,VN1RCC0012,11.897,6.05,Vonne,"9 may 2025, 21:00:00",Cocción de Hierro Fundido,null
4060,Olla oval de hierro esmaltado rojo 30 cm,CCN057,VN1RCC0010,29.9027,15.74,Vonne,"9 may 2025, 21:00:00",Cocción de Hierro Fundido,null
6170,Asadera de hierro esmaltado azul 33 cm,CHFI-AZ33,VN1RCC0021,30,12.35,Vonne,"9 mar 2024, 1:00:00",Cocción de Hierro Fundido,null
4069,Asadera de hierro esmaltado azul 30 cm,CCN062,VN1RCC0015,23.7,10.42,Vonne,"10 ago 2024, 17:00:00",Cocción de Hierro Fundido,null
